is_Alerted,is_Suspicious,Account_number,Transaction_date,transaction_location,transaction_amount,correspondent_bank,party_name,primary_party_account_number,debit_credit,Account_First_name,Account_Last_Name,Account_Open_date,Account_type,Account_Classification,Risk_level,Zipcode,Annual_income,citizenship_country,email,address,branch,Business_Sector,identification_number,Score1,Score2,Score3,Score4,Score5,Score6,Score7,Score,is_noncitizen
0,0,231503658,11/11/19,93921.0,4773.0,N,Castor Mcdaniel,909769901,Debit,Caesar,Glenn,9/19/01,P-Private,S-Savings,High,45512,42000.0,United States,velit.egestas@Nullamfeugiatplacerat.co.uk,Ap #496-796 Vivamus St.,Owensboro,Clothing Store,16171010 6541,0,1,0,0,0,0,0,1,0
0,0,231503658,11/2/19,88109.0,12099.0,N,Dane Simon,600558520,Debit,Caesar,Glenn,9/19/01,P-Private,S-Savings,High,45512,42000.0,United States,velit.egestas@Nullamfeugiatplacerat.co.uk,Ap #496-796 Vivamus St.,Owensboro,Clothing Store,16171010 6541,0,1,0,0,1,0,0,2,0
0,0,231503658,11/30/19,47386.0,9500.0,N,Petra Terry,435806739,Credit,Caesar,Glenn,9/19/01,P-Private,S-Savings,High,45512,42000.0,United States,velit.egestas@Nullamfeugiatplacerat.co.uk,Ap #496-796 Vivamus St.,Owensboro,Clothing Store,16171010 6541,0,1,0,0,0,0,0,1,0
0,0,231503658,11/20/19,69731.0,275.0,Y,Gregory Mcguire,453360990,Debit,Caesar,Glenn,9/19/01,P-Private,S-Savings,High,45512,42000.0,United States,velit.egestas@Nullamfeugiatplacerat.co.uk,Ap #496-796 Vivamus St.,Owensboro,Clothing Store,16171010 6541,0,1,0,0,0,0,0,1,0
1,0,623367189,11/21/19,92031.0,4884.0,Y,Zenaida Bender,697745728,Credit,Wylie,Fulton,4/18/87,B-Business,C-Checking,Low,138075,25000.0,Colombia,fermentum.vel@fringilla.co.uk,Ap #946-9287 Tincidunt St.,Ibagué,JEWELLERY,16480909 9569,1,0,0,0,0,1,1,3,1
1,0,623367189,11/6/19,69774.0,12210.0,N,Stephen Walton,354951762,Credit,Wylie,Fulton,4/18/87,B-Business,C-Checking,Low,138075,25000.0,Colombia,fermentum.vel@fringilla.co.uk,Ap #946-9287 Tincidunt St.,Ibagué,JEWELLERY,16480909 9569,1,0,0,0,1,1,1,4,1
1,0,623367189,11/3/19,54602.0,9600.0,N,Nero Rios,576110140,Debit,Wylie,Fulton,4/18/87,B-Business,C-Checking,Low,138075,25000.0,Colombia,fermentum.vel@fringilla.co.uk,Ap #946-9287 Tincidunt St.,Ibagué,JEWELLERY,16480909 9569,1,0,0,0,0,1,1,3,1
1,0,623367189,11/26/19,43366.0,300.0,N,Patrick Hammond,560041629,Debit,Wylie,Fulton,4/18/87,B-Business,C-Checking,Low,138075,25000.0,Colombia,fermentum.vel@fringilla.co.uk,Ap #946-9287 Tincidunt St.,Ibagué,JEWELLERY,16480909 9569,1,0,0,0,0,1,1,3,1
1,1,243263809,11/14/19,99992.0,4995.0,N,Scarlet Hart,788975655,Credit,Noah,Goodwin,5/15/82,B-Business,C-Checking,Medium,680280,25575.0,Colombia,pede.Nunc@utmiDuis.co.uk,7144 Eleifend. Ave,Samaniego,NON-PROFIT,16830520 3062,1,0,0,0,0,1,1,3,1
1,1,243263809,11/25/19,90561.0,12321.0,Y,Arsenio Berger,142489526,Credit,Noah,Goodwin,5/15/82,B-Business,C-Checking,Medium,680280,25575.0,Colombia,pede.Nunc@utmiDuis.co.uk,7144 Eleifend. Ave,Samaniego,NON-PROFIT,16830520 3062,1,0,0,0,1,1,1,4,1
1,1,243263809,11/3/19,13853.0,9700.0,N,Nissim Vega,414730608,Credit,Noah,Goodwin,5/15/82,B-Business,C-Checking,Medium,680280,25575.0,Colombia,pede.Nunc@utmiDuis.co.uk,7144 Eleifend. Ave,Samaniego,NON-PROFIT,16830520 3062,1,0,0,0,0,1,1,3,1
1,1,243263809,11/3/19,98242.0,325.0,N,Allen Lamb,636085845,Debit,Noah,Goodwin,5/15/82,B-Business,C-Checking,Medium,680280,25575.0,Colombia,pede.Nunc@utmiDuis.co.uk,7144 Eleifend. Ave,Samaniego,NON-PROFIT,16830520 3062,1,0,0,0,0,1,1,3,1
0,0,532227313,11/3/19,97104.0,5106.0,Y,Calista Sellers,918543771,Credit,Jacqueline,Norton,8/22/82,P-Private,S-Savings,Low,80606,26000.0,United States,consequat@egetdictumplacerat.net,8106 Ante St.,Toledo,Health Clinic,16090728 8674,1,0,0,0,0,0,0,1,0
0,0,532227313,11/29/19,15341.0,12432.0,Y,Kiara Wilkins,815278748,Credit,Jacqueline,Norton,8/22/82,P-Private,S-Savings,Low,80606,26000.0,United States,consequat@egetdictumplacerat.net,8106 Ante St.,Toledo,Health Clinic,16090728 8674,1,0,0,0,1,0,0,2,0
0,0,532227313,11/18/19,41878.0,9800.0,N,Dai Fitzgerald,314913769,Debit,Jacqueline,Norton,8/22/82,P-Private,S-Savings,Low,80606,26000.0,United States,consequat@egetdictumplacerat.net,8106 Ante St.,Toledo,Health Clinic,16090728 8674,1,0,0,0,0,0,0,1,0
0,0,532227313,11/19/19,48004.0,350.0,Y,Teegan Dixon,945357563,Credit,Jacqueline,Norton,8/22/82,P-Private,S-Savings,Low,80606,26000.0,United States,consequat@egetdictumplacerat.net,8106 Ante St.,Toledo,Health Clinic,16090728 8674,1,0,0,0,0,0,0,1,0
1,1,566100362,11/17/19,15753.0,5217.0,Y,Uriel Byers,770294238,Debit,Charissa,Clayton,1/8/01,P-Private,C-Checking,High,61793,26525.0,Colombia,Cras.vulputate@egettinciduntdui.co.uk,"826 Sapien, Rd.",Puerto Asís,Clothing Store,16870710 6384,1,1,0,0,0,1,1,4,1
1,1,566100362,11/29/19,50785.0,12543.0,Y,Benedict Mclaughlin,127839131,Debit,Charissa,Clayton,1/8/01,P-Private,C-Checking,High,61793,26525.0,Colombia,Cras.vulputate@egettinciduntdui.co.uk,"826 Sapien, Rd.",Puerto Asís,Clothing Store,16870710 6384,1,1,0,0,1,1,1,5,1
1,1,566100362,11/9/19,45751.0,9900.0,N,Jermaine Rollins,494846769,Credit,Charissa,Clayton,1/8/01,P-Private,C-Checking,High,61793,26525.0,Colombia,Cras.vulputate@egettinciduntdui.co.uk,"826 Sapien, Rd.",Puerto Asís,Clothing Store,16870710 6384,1,1,0,0,0,1,1,4,1
1,1,566100362,11/15/19,94271.0,375.0,Y,Clarke Scott,755991983,Credit,Charissa,Clayton,1/8/01,P-Private,C-Checking,High,61793,26525.0,Colombia,Cras.vulputate@egettinciduntdui.co.uk,"826 Sapien, Rd.",Puerto Asís,Clothing Store,16870710 6384,1,1,0,0,0,1,1,4,1
0,0,571139250,11/6/19,52603.0,5328.0,N,Callie Gonzales,577214986,Debit,,,2/2/12,B-Business,C-Checking,Low,80201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,416554258,11/18/19,34929.0,5439.0,N,Isadora Wade,830430679,Credit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,906871536,11/26/19,10139.0,5550.0,N,Clarke Mckay,493965685,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,810826431,11/29/19,88992.0,5661.0,N,Mariam Miller,770343432,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,373536251,11/19/19,60553.0,5772.0,Y,Neil Holt,648087566,Credit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,917567107,11/17/19,44398.0,5883.0,Y,Holmes Roy,324298097,Credit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,417343148,11/17/19,76983.0,5994.0,N,Brett Hendrix,298009908,Credit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,514007024,11/26/19,41233.0,6105.0,Y,Fritz Lewis,614809196,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,720522231,11/13/19,91667.0,6216.0,Y,Quentin Hinton,612421937,Credit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,677595459,11/8/19,44810.0,6327.0,N,Haley Griffin,483165196,Credit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,668065374,11/26/19,32210.0,6438.0,Y,Ishmael Atkinson,263542622,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,314843455,11/17/19,77046.0,6549.0,Y,Destiny Randall,609625739,Credit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,569222359,11/8/19,94175.0,6660.0,Y,Illiana Boyle,227500281,Credit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,151329770,11/7/19,13982.0,6771.0,N,Quail Ray,612004971,Credit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,586496397,11/1/19,36316.0,6882.0,Y,Ulysses Greene,686643884,Credit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,276100997,11/6/19,50751.0,6993.0,Y,Megan Mccullough,322135897,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,487133214,11/17/19,57715.0,7104.0,N,Charles Ward,741448326,Credit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,487724181,11/10/19,18920.0,7215.0,N,Caryn Craft,751694818,Credit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,498081766,11/12/19,32951.0,7326.0,Y,Dillon Meadows,773997381,Credit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,919747789,11/22/19,25025.0,7437.0,Y,Marshall Martin,781943158,Credit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,935175350,11/20/19,40198.0,7548.0,Y,Isaiah Mathis,999017783,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,165999580,11/12/19,38906.0,7659.0,N,James Hoover,795138806,Credit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,492624751,11/17/19,62034.0,7770.0,Y,Chase Dickson,296739506,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,718845904,11/29/19,59115.0,7881.0,N,Kirk Palmer,594135707,Credit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,604394507,11/8/19,61472.0,7992.0,Y,Ulla Combs,274067756,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,222441409,11/26/19,24064.0,8103.0,Y,Graiden King,627133272,Credit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,400683533,11/10/19,54170.0,8214.0,Y,Len Schneider,787612362,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,546307668,11/10/19,24959.0,8325.0,N,Leroy Fry,761748470,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,321624708,11/6/19,32088.0,8436.0,Y,Kane Burke,529658449,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,431195542,11/6/19,37597.0,8547.0,N,Tiger Short,272359773,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,790567764,11/18/19,34272.0,8658.0,Y,Charity Witt,759111978,Credit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,510632260,11/3/19,98997.0,8769.0,Y,Chloe Knowles,552229193,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,111046745,11/25/19,63609.0,8880.0,N,Gemma Preston,403671790,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,144362457,11/13/19,21071.0,8991.0,N,Price Lewis,750536374,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,972777892,11/30/19,82374.0,9102.0,N,Luke Fields,983475056,Credit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,701295121,11/1/19,27692.0,9213.0,Y,Jaime Duffy,658873197,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,383147750,11/9/19,40743.0,9324.0,N,Yuri Pugh,920564142,Credit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,987280758,11/2/19,85620.0,9435.0,Y,Uriah Savage,643747498,Credit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,113953634,11/30/19,66636.0,9546.0,Y,Luke Maddox,850075838,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,249405432,11/26/19,24626.0,9657.0,N,Amity Schmidt,655917443,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,887943908,11/11/19,25429.0,9768.0,N,Rosalyn Chase,234942106,Credit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,359716260,11/17/19,42542.0,9879.0,Y,Britanni Wolfe,429591292,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,805629035,11/13/19,45162.0,9990.0,Y,Evan English,175860847,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,534019726,11/14/19,11734.0,10101.0,N,Kenneth Roberts,574895818,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,1,0,0,1,0
0,0,653769844,11/13/19,25908.0,10212.0,Y,Sydnee Bender,545939271,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,1,0,0,1,0
0,0,940681270,11/23/19,51532.0,12654.0,Y,Zoe Wyatt,886180070,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,1,0,0,1,0
0,0,919420865,11/20/19,10115.0,12765.0,Y,Deborah Gregory,584966491,Credit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,1,0,0,1,0
0,0,928251509,11/22/19,17183.0,12876.0,Y,Aidan Horne,912605043,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,1,0,0,1,0
0,0,674000508,11/16/19,57117.0,100.0,Y,Megan Washington,320338168,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,841671226,11/12/19,63905.0,200.0,N,Ahmed Grant,676106594,Debit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,857589371,11/19/19,72051.0,300.0,Y,Justina Young,114952847,Credit,,,2/2/12,B-Business,C-Checking,Low,85001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,200543243,11/22/19,94501.0,400.0,N,Isaac Knox,892499482,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,859139130,11/21/19,88812.0,500.0,Y,Hammett Goodman,737924628,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,707930814,11/5/19,69996.0,600.0,N,Ahmed Hart,339488535,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,811572757,11/17/19,56126.0,700.0,Y,Ulla Mcdaniel,704560880,Debit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,711455224,11/28/19,31474.0,800.0,Y,Yvonne Todd,337966775,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,425612649,11/10/19,14509.0,900.0,Y,Isabella Snider,172676393,Debit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,290178684,11/18/19,55392.0,1000.0,Y,Angelica Blevins,459398525,Debit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,798438751,11/2/19,46616.0,1100.0,N,Carl Hebert,335972421,Debit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,573351938,11/13/19,16683.0,1200.0,N,Farrah Curtis,537683894,Debit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,246869912,11/10/19,79776.0,1300.0,N,Levi Edwards,784999534,Debit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,336045102,11/10/19,70514.0,1400.0,N,Joelle Jordan,560564434,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,495654757,11/5/19,22222.0,1500.0,Y,Veronica Weber,931793214,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,844224806,11/18/19,33144.0,1600.0,N,Luke Nicholson,175174451,Debit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,974528721,11/16/19,75638.0,1700.0,Y,Kaye Brown,992257912,Debit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,577315756,11/10/19,25356.0,1800.0,Y,Olympia Haynes,311697690,Debit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,209709763,11/20/19,60302.0,1900.0,N,Desiree Diaz,404339047,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,579895574,11/21/19,24775.0,2000.0,Y,Aidan Eaton,541746565,Debit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,972135123,11/4/19,99151.0,2100.0,Y,Miranda Cleveland,722964267,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,884041462,11/13/19,32864.0,2200.0,Y,Angela Maddox,436680664,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,757789166,11/30/19,42982.0,2300.0,Y,Genevieve Todd,132003786,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,888942979,11/13/19,49570.0,2400.0,N,Hadassah Carson,439565970,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,368403368,11/7/19,23410.0,2500.0,N,Selma Hampton,863881818,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,511520167,11/13/19,68344.0,2600.0,N,Colton Bray,310200638,Debit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,234514395,11/13/19,86485.0,2700.0,Y,Fallon Weeks,228818553,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,318499606,11/4/19,31312.0,2800.0,N,Debra Willis,868797239,Debit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,380084606,11/29/19,95212.0,2900.0,Y,Colby Blackwell,209086315,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,157724276,11/25/19,30038.0,3000.0,Y,Yasir Nash,599432198,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,219759633,11/19/19,25503.0,3100.0,N,Kristen Mccullough,991675369,Debit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,548668493,11/14/19,95977.0,3200.0,Y,Amanda Vaughan,655058727,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,823683813,11/1/19,30126.0,3300.0,Y,Virginia Santos,353299529,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,698026332,11/28/19,70481.0,3400.0,Y,Octavius Acevedo,297682785,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,101134372,11/27/19,43303.0,3500.0,Y,Alyssa Townsend,872162278,Debit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,415099970,11/30/19,86475.0,3600.0,N,Cyrus Willis,636389426,Debit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,543171891,11/19/19,23246.0,3700.0,N,Madeline Watson,953790996,Debit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,422061117,11/28/19,32509.0,3800.0,Y,Joshua Stafford,507641336,Debit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,180030305,11/24/19,79307.0,3900.0,Y,Lani Monroe,521030598,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,368815594,11/26/19,31889.0,4000.0,Y,Michael Taylor,519711847,Debit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,675872720,11/28/19,93215.0,4100.0,Y,Ferdinand Day,523522852,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,230724312,11/4/19,26673.0,4200.0,N,Skyler Drake,554518555,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,101244723,11/5/19,73477.0,4300.0,N,Kylee Sweeney,141040614,Debit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,837009453,11/18/19,45096.0,4400.0,N,Oscar Perkins,671018042,Debit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,547975070,11/13/19,44757.0,4500.0,Y,Kelsey Buchanan,241419222,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,229602400,11/7/19,66931.0,4600.0,Y,Margaret Holloway,627907305,Debit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,352250182,11/19/19,41185.0,4700.0,N,Lucian Wagner,161476813,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,637456835,11/4/19,91707.0,4800.0,N,Karina Randolph,567256864,Debit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,229485167,11/24/19,32038.0,4900.0,Y,Irene Rocha,113552806,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,439890828,11/24/19,56684.0,5000.0,N,Reagan Conner,200481962,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,692115790,11/28/19,28461.0,5100.0,N,Quinlan Moon,940093216,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,910498749,11/22/19,39836.0,5200.0,N,Quon Hayden,210525391,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,773592190,11/18/19,34392.0,5300.0,N,Russell Shields,524419040,Credit,,,2/2/12,B-Business,C-Checking,Low,72201,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,700755901,11/1/19,49236.0,5400.0,Y,Oscar Pate,241306112,Debit,,,2/2/12,B-Business,C-Checking,Low,90001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
0,0,911312352,11/30/19,54352.0,5500.0,N,Sarah Singleton,718809628,Debit,,,2/2/12,B-Business,C-Checking,Low,90001,30000.0,United States,,,,Professional,999,0,0,0,0,0,0,0,0,0
